TimeStep,Probe1_Ez,Probe2_Ez
20346,-1.98115e-06,-1.5745e-07
20347,-1.12988e-06,-4.31545e-07
20348,7.165e-07,-4.66749e-07
20349,2.07344e-06,-1.71786e-07
20350,1.7992e-06,3.40915e-07
20351,9.83723e-08,7.6041e-07
20352,-1.62845e-06,7.39029e-07
20353,-1.98087e-06,1.5946e-07
20354,-7.48876e-07,-6.85021e-07
20355,9.51291e-07,-1.20259e-06
20356,1.69148e-06,-9.14226e-07
20357,9.66425e-07,1.1423e-07
20358,-4.44647e-07,1.20485e-06
20359,-1.2583e-06,1.51475e-06
20360,-8.47417e-07,7.09694e-07
20361,2.71671e-07,-6.8748e-07
20362,1.00599e-06,-1.62912e-06
20363,7.15353e-07,-1.35747e-06
20364,-2.54569e-07,-5.10129e-08
20365,-9.68465e-07,1.27106e-06
20366,-7.86999e-07,1.56005e-06
20367,9.39339e-08,6.09176e-07
20368,8.90611e-07,-7.64002e-07
20369,9.57908e-07,-1.40658e-06
20370,3.04213e-07,-8.15108e-07
20371,-5.11888e-07,4.37966e-07
20372,-9.07784e-07,1.21761e-06
20373,-7.05043e-07,8.34722e-07
20374,-1.39478e-07,-3.41992e-07
20375,4.25596e-07,-1.21898e-06
20376,7.44747e-07,-9.63672e-07
20377,7.23008e-07,2.36591e-07
20378,3.52177e-07,1.32476e-06
20379,-2.70222e-07,1.30567e-06
20380,-8.62128e-07,1.33229e-07
20381,-1.01767e-06,-1.2322e-06
20382,-4.97119e-07,-1.64432e-06
20383,4.6947e-07,-7.46922e-07
20384,1.21875e-06,7.37706e-07
20385,1.12825e-06,1.63279e-06
20386,1.76514e-07,1.27908e-06
20387,-9.4145e-07,2.60092e-08
20388,-1.3346e-06,-1.12664e-06
20389,-6.73074e-07,-1.367e-06
20390,4.93229e-07,-6.60321e-07
20391,1.18222e-06,3.48054e-07
20392,8.3059e-07,9.31733e-07
20393,-2.08521e-07,8.21669e-07
20394,-9.82667e-07,2.7615e-07
20395,-7.98643e-07,-2.56499e-07
20396,1.5208e-07,-5.02637e-07
20397,9.70837e-07,-4.59474e-07
20398,8.72779e-07,-2.51463e-07
20399,-9.29996e-08,1.78532e-08
20400,-1.0748e-06,2.71239e-07
20401,-1.17132e-06,3.98212e-07
20402,-2.33086e-07,2.88819e-07
20403,9.92746e-07,-3.0462e-08
20404,1.4906e-06,-3.32626e-07
20405,8.25831e-07,-3.43421e-07
20406,-5.02898e-07,-1.63858e-08
20407,-1.47798e-06,3.55944e-07
20408,-1.37155e-06,3.72494e-07
20409,-2.86954e-07,-7.01675e-08
20410,9.63685e-07,-5.96941e-07
20411,1.49638e-06,-6.42827e-07
20412,9.88901e-07,-5.05388e-09
20413,-1.41998e-07,8.62199e-07
20414,-1.09151e-06,1.16046e-06
20415,-1.24472e-06,4.62489e-07
20416,-5.69713e-07,-8.05752e-07
20417,4.11669e-07,-1.61751e-06
20418,1.01573e-06,-1.19469e-06
20419,8.68657e-07,2.62271e-07
20420,1.43366e-07,1.64423e-06
20421,-5.90474e-07,1.81262e-06
20422,-7.94858e-07,5.67691e-07
20423,-3.63247e-07,-1.13781e-06
20424,3.08698e-07,-1.95741e-06
20425,6.46933e-07,-1.25775e-06
20426,3.72496e-07,3.64856e-07
20427,-2.60113e-07,1.59594e-06
20428,-6.72299e-07,1.49857e-06
20429,-4.6044e-07,2.58799e-07
20430,2.35708e-07,-1.03208e-06
20431,8.25674e-07,-1.33373e-06
20432,7.6354e-07,-5.10927e-07
20433,2.95816e-08,6.26107e-07
20434,-8.22077e-07,1.07794e-06
20435,-1.10383e-06,5.17057e-07
20436,-5.57131e-07,-4.82684e-07
20437,4.32533e-07,-1.00011e-06
20438,1.13903e-06,-5.81203e-07
20439,1.05551e-06,3.93496e-07
20440,2.58186e-07,1.06966e-06
20441,-6.86544e-07,8.58844e-07
20442,-1.1538e-06,-8.13171e-08
20443,-8.78778e-07,-1.00208e-06
20444,-8.1378e-08,-1.18294e-06
20445,7.25961e-07,-4.89162e-07
20446,1.06618e-06,5.58809e-07
20447,7.56737e-07,1.20924e-06
20448,-7.55864e-09,1.0309e-06
20449,-7.61415e-07,1.82805e-07
20450,-1.02449e-06,-7.47521e-07
20451,-6.03131e-07,-1.16673e-06
20452,2.38124e-07,-8.47731e-07
20453,9.02974e-07,-3.0533e-08
20454,8.77478e-07,7.6414e-07
20455,1.58106e-07,1.06133e-06
20456,-6.80939e-07,7.04701e-07
20457,-9.18923e-07,-6.45945e-08
20458,-3.15554e-07,-7.58757e-07
20459,6.17755e-07,-9.42985e-07
20460,1.01268e-06,-5.13625e-07
20461,4.25164e-07,2.24982e-07
20462,-6.91097e-07,7.58016e-07
20463,-1.31175e-06,7.20321e-07
20464,-7.54229e-07,1.68267e-07
20465,6.28759e-07,-4.53853e-07
20466,1.65946e-06,-6.53272e-07
20467,1.34373e-06,-2.84706e-07
20468,-1.92978e-07,3.19561e-07
20469,-1.71945e-06,6.15082e-07
20470,-1.91988e-06,3.09913e-07
20471,-5.52586e-07,-3.57842e-07
20472,1.29436e-06,-7.88691e-07
20473,2.11028e-06,-5.28792e-07
20474,1.2492e-06,3.00594e-07
20475,-5.35611e-07,1.03963e-06
20476,-1.76964e-06,1.00906e-06
20477,-1.52537e-06,1.06497e-07
20478,-1.55268e-07,-1.03262e-06
20479,1.11515e-06,-1.49275e-06
20480,1.30059e-06,-8.20443e-07
20481,4.48881e-07,5.55101e-07
20482,-5.45458e-07,1.6033e-06
20483,-8.34741e-07,1.48902e-06
20484,-3.42149e-07,2.54514e-07
20485,3.08219e-07,-1.18099e-06
20486,4.81143e-07,-1.72938e-06
20487,1.16505e-07,-9.90324e-07
20488,-3.192e-07,4.37724e-07
20489,-3.73801e-07,1.44627e-06
20490,-4.61432e-08,1.30345e-06
20491,2.93225e-07,2.12745e-07
20492,3.37222e-07,-9.00886e-07
20493,1.32577e-07,-1.1748e-06
20494,-5.6615e-08,-4.95639e-07
20495,-9.70346e-08,4.70489e-07
20496,-1.14102e-07,8.91894e-07
20497,-2.57182e-07,4.7778e-07
20498,-4.12165e-07,-3.21816e-07
20499,-2.60377e-07,-7.58655e-07
20500,3.16295e-07,-4.53275e-07
20501,9.36634e-07,2.97367e-07
20502,9.52719e-07,8.11656e-07
20503,9.49885e-08,6.27684e-07
20504,-1.10161e-06,-1.1248e-07
20505,-1.61862e-06,-8.05979e-07
20506,-8.49205e-07,-9.00982e-07
20507,7.39812e-07,-3.28743e-07
20508,1.87685e-06,4.79647e-07
20509,1.5517e-06,9.54397e-07
20510,-4.83102e-08,8.00339e-07
20511,-1.62282e-06,1.55479e-07
20512,-1.85614e-06,-5.60608e-07
20513,-5.72471e-07,-9.34172e-07
20514,1.10181e-06,-7.73889e-07
20515,1.73484e-06,-1.73348e-07
20516,8.51692e-07,5.49735e-07
20517,-6.77562e-07,9.92099e-07
20518,-1.4612e-06,8.6065e-07
20519,-8.50234e-07,1.70257e-07
20520,5.11733e-07,-6.89408e-07
20521,1.32757e-06,-1.14251e-06
20522,8.52368e-07,-8.22077e-07
20523,-4.48969e-07,1.01856e-07
20524,-1.3651e-06,9.71276e-07
20525,-1.05598e-06,1.11249e-06
20526,2.08575e-07,3.93954e-07
20527,1.32708e-06,-6.14626e-07
20528,1.35643e-06,-1.07853e-06
20529,3.02929e-07,-6.06038e-07
20530,-9.49192e-07,3.84472e-07
20531,-1.42999e-06,1.00068e-06
20532,-8.56994e-07,6.63173e-07
20533,2.4004e-07,-3.46806e-07
20534,1.04162e-06,-1.09964e-06
20535,1.07892e-06,-8.4324e-07
20536,4.75166e-07,2.81848e-07
20537,-2.90141e-07,1.30598e-06
20538,-7.77096e-07,1.26267e-06
20539,-8.06606e-07,7.28782e-08
20540,-4.40897e-07,-1.32008e-06
20541,1.23067e-07,-1.72427e-06
20542,6.21844e-07,-7.29513e-07
20543,7.88132e-07,9.06836e-07
20544,4.84773e-07,1.8714e-06
20545,-1.45674e-07,1.38715e-06
20546,-6.94389e-07,-1.47646e-07
20547,-7.5114e-07,-1.50898e-06
20548,-2.50869e-07,-1.66527e-06
20549,4.19044e-07,-5.89353e-07
20550,7.07812e-07,7.94367e-07
20551,3.76007e-07,1.42309e-06
20552,-2.70423e-07,9.39935e-07
20553,-6.32318e-07,-1.1961e-07
20554,-3.58438e-07,-8.73468e-07
20555,3.13054e-07,-8.32783e-07
20556,7.45627e-07,-2.09185e-07
20557,4.79644e-07,3.88892e-07
20558,-3.22286e-07,5.164e-07
20559,-9.76719e-07,2.04042e-07
20560,-8.61049e-07,-1.80097e-07
20561,2.56187e-08,-3.06091e-07
20562,1.01716e-06,-1.3179e-07
20563,1.30469e-06,1.42351e-07
20564,5.98711e-07,2.90545e-07
20565,-6.16558e-07,2.23421e-07
20566,-1.44245e-06,-4.92765e-09
20567,-1.25015e-06,-2.70975e-07
20568,-1.56836e-07,-4.33916e-07
20569,1.06067e-06,-3.64496e-07
20570,1.53554e-06,-1.47641e-08
20571,9.36267e-07,4.79846e-07
20572,-3.01803e-07,7.92554e-07
20573,-1.29463e-06,5.98553e-07
20574,-1.34514e-06,-1.19873e-07
20575,-4.43895e-07,-9.32553e-07
20576,7.2602e-07,-1.20033e-06
20577,1.29442e-06,-5.86079e-07
20578,8.59441e-07,5.77449e-07
20579,-2.0103e-07,1.44245e-06
20580,-1.02173e-06,1.28575e-06
20581,-9.43491e-07,1.36558e-07
20582,-6.08976e-08,-1.16756e-06
20583,8.43447e-07,-1.61042e-06
20584,9.58027e-07,-8.26865e-07
20585,1.57364e-07,5.69597e-07
20586,-8.54954e-07,1.46912e-06
20587,-1.1393e-06,1.17606e-06
20588,-3.62372e-07,-1.86426e-08
20589,8.57679e-07,-1.09521e-06
20590,1.44794e-06,-1.17525e-06
20591,8.19219e-07,-2.57729e-07
20592,-5.77428e-07,8.08548e-07
20593,-1.59464e-06,1.08113e-06
20594,-1.36058e-06,3.44161e-07
20595,-3.48804e-08,-7.1826e-07
20596,1.31834e-06,-1.13553e-06
20597,1.62967e-06,-5.07243e-07
20598,7.06578e-07,6.42667e-07
20599,-6.56642e-07,1.3152e-06
20600,-1.39468e-06,8.95176e-07
20601,-1.04794e-06,-3.17314e-07
20602,-4.68682e-08,-1.34902e-06
20603,7.66992e-07,-1.35554e-06
20604,8.75277e-07,-3.09148e-07
20605,4.11202e-07,9.87021e-07
20606,-1.20571e-07,1.54793e-06
20607,-3.5877e-07,9.74769e-07
20608,-3.20799e-07,-2.67929e-07
20609,-2.15487e-07,-1.25119e-06
20610,-1.3787e-07,-1.30157e-06
20611,-1.0061e-08,-4.69483e-07
20612,2.1194e-07,5.80772e-07
20613,3.7577e-07,1.11415e-06
20614,2.63153e-07,8.49603e-07
20615,-1.13919e-07,8.80263e-08
20616,-4.24732e-07,-5.88491e-07
20617,-3.17599e-07,-7.6128e-07
20618,1.68259e-07,-4.24715e-07
20619,5.48748e-07,9.4689e-08
20620,3.45887e-07,4.24716e-07
20621,-3.64835e-07,3.99893e-07
20622,-9.08625e-07,1.21156e-07
20623,-6.18952e-07,-1.67603e-07
20624,4.3669e-07,-2.63216e-07
20625,1.36691e-06,-1.24394e-07
20626,1.20796e-06,1.21788e-07
20627,-1.19419e-07,2.71555e-07
20628,-1.5833e-06,1.81035e-07
20629,-1.86763e-06,-1.22292e-07
20630,-5.73779e-07,-4.26622e-07
20631,1.31625e-06,-4.59921e-07
20632,2.21708e-06,-1.00899e-07
20633,1.32164e-06,4.69943e-07
20634,-6.52379e-07,8.33099e-07
20635,-2.05699e-06,6.22894e-07
20636,-1.74347e-06,-1.40493e-07
20637,-4.99295e-08,-9.67072e-07
20638,1.5341e-06,-1.20269e-06
20639,1.70324e-06,-5.47295e-07
20640,4.53488e-07,6.24783e-07
20641,-1.004e-06,1.46193e-06
20642,-1.39453e-06,1.26939e-06
20643,-5.0541e-07,1.00967e-07
20644,7.2088e-07,-1.20502e-06
20645,1.13494e-06,-1.64151e-06
20646,4.34251e-07,-8.41721e-07
20647,-6.39544e-07,5.88422e-07
20648,-1.06591e-06,1.52888e-06
20649,-4.93096e-07,1.25017e-06
20650,5.07285e-07,1.61678e-08
20651,1.03817e-06,-1.13644e-06
20652,6.95374e-07,-1.27138e-06
20653,-1.51141e-07,-3.39126e-07
20654,-7.85944e-07,8.01316e-07
20655,-7.93735e-07,1.14487e-06
20656,-3.15539e-07,4.20539e-07
20657,2.2139e-07,-6.83221e-07
20658,5.22461e-07,-1.1437e-06
20659,5.66633e-07,-5.22404e-07
20660,4.32512e-07,6.3954e-07
20661,1.24723e-07,1.29897e-06
20662,-3.53066e-07,8.3512e-07
20663,-8.02363e-07,-3.9732e-07
20664,-8.44965e-07,-1.36918e-06
20665,-2.58946e-07,-1.25896e-06
20666,6.75893e-07,-1.43993e-07
20667,1.25775e-06,1.08304e-06
20668,9.23898e-07,1.47009e-06
20669,-1.80364e-07,7.68068e-07
20670,-1.20989e-06,-4.27351e-07
20671,-1.29751e-06,-1.21419e-06
20672,-3.34824e-07,-1.09782e-06
20673,8.78176e-07,-2.92991e-07
20674,1.30709e-06,5.56236e-07
20675,6.01867e-07,9.14484e-07
20676,-5.81025e-07,6.86296e-07
20677,-1.16837e-06,1.47369e-07
20678,-6.45214e-07,-3.48587e-07
20679,4.78617e-07,-5.90331e-07
20680,1.14179e-06,-5.33605e-07
20681,7.09537e-07,-2.32094e-07
20682,-4.41417e-07,1.87969e-07
20683,-1.26241e-06,5.17775e-07
20684,-9.80419e-07,5.35e-07
20685,2.0638e-07,1.79099e-07
20686,1.29947e-06,-3.22868e-07
20687,1.36639e-06,-5.70403e-07
20688,3.30585e-07,-3.22807e-07
20689,-9.84318e-07,2.34488e-07
20690,-1.55262e-06,5.90452e-07
20691,-9.66008e-07,3.5826e-07
20692,2.92402e-07,-3.15122e-07
20693,1.28127e-06,-8.0495e-07
20694,1.33082e-06,-5.56071e-07
20695,4.88491e-07,3.46054e-07
20696,-5.99668e-07,1.14582e-06
20697,-1.19846e-06,1.04147e-06
20698,-9.74517e-07,-5.03794e-08
20699,-1.56038e-07,-1.30515e-06
20700,6.7801e-07,-1.62741e-06
20701,9.93659e-07,-6.13303e-07
20702,6.30996e-07,1.01507e-06
20703,-1.15703e-07,1.94427e-06
20704,-7.06707e-07,1.36478e-06
20705,-7.31048e-07,-3.10638e-07
20706,-2.04221e-07,-1.75254e-06
20707,4.35106e-07,-1.81081e-06
20708,6.59713e-07,-4.70205e-07
20709,2.84565e-07,1.15309e-06
20710,-3.59472e-07,1.76269e-06
20711,-6.86524e-07,9.54215e-07
20712,-3.63226e-07,-5.02524e-07
20713,3.6963e-07,-1.37609e-06
20714,8.69058e-07,-1.0268e-06
20715,6.40515e-07,1.11161e-07
20716,-2.0274e-07,9.89519e-07
20717,-9.91624e-07,8.88417e-07
20718,-1.04768e-06,5.34737e-10
20719,-2.64675e-07,-8.14812e-07
20720,7.78946e-07,-8.29841e-07
20721,1.2793e-06,-6.88411e-08
20722,8.50115e-07,7.65963e-07
20723,-1.84068e-07,9.41656e-07
20724,-1.06456e-06,3.16928e-07
20725,-1.1873e-06,-5.80292e-07
20726,-5.22414e-07,-1.03059e-06
20727,4.275e-07,-7.07271e-07
20728,1.03141e-06,1.12002e-07
20729,9.52243e-07,8.19474e-07
20730,3.07291e-07,9.52274e-07
20731,-4.69503e-07,4.82693e-07
20732,-9.11277e-07,-2.41064e-07
20733,-7.73307e-07,-7.76257e-07
20734,-1.56738e-07,-8.48225e-07
20735,5.41463e-07,-4.52988e-07
20736,8.52001e-07,1.85803e-07
20737,5.44808e-07,7.30867e-07
20738,-1.67319e-07,8.76098e-07
20739,-7.32833e-07,5.04669e-07
20740,-6.72752e-07,-2.03204e-07
20741,-7.04542e-09,-8.2025e-07
20742,6.95834e-07,-9.20287e-07
20743,7.704e-07,-3.94286e-07
20744,6.8792e-08,4.15297e-07
20745,-8.25313e-07,9.23069e-07
20746,-1.05518e-06,7.40935e-07
20747,-2.79546e-07,7.62409e-09
20748,9.24727e-07,-6.91652e-07
20749,1.48602e-06,-7.89958e-07
20750,7.85255e-07,-2.18237e-07
20751,-7.12785e-07,5.18143e-07
20752,-1.771e-06,7.60527e-07
20753,-1.42975e-06,2.74852e-07
20754,1.16435e-07,-5.17738e-07
20755,1.62638e-06,-8.84607e-07
20756,1.85332e-06,-4.28196e-07
20757,6.16422e-07,5.23983e-07
20758,-1.04867e-06,1.15251e-06
20759,-1.7923e-06,8.385e-07
20760,-1.09638e-06,-2.65914e-07
20761,3.45597e-07,-1.29979e-06
20762,1.3072e-06,-1.37731e-06
20763,1.10585e-06,-3.42003e-07
20764,1.07048e-07,1.05047e-06
20765,-7.30485e-07,1.70588e-06
20766,-7.63375e-07,1.07298e-06
20767,-1.64073e-07,-3.90368e-07
20768,3.81974e-07,-1.56313e-06
20769,3.92943e-07,-1.54913e-06
20770,-3.71014e-09,-3.86202e-07
20771,-3.11921e-07,9.99535e-07
20772,-2.23021e-07,1.54825e-06
20773,1.08189e-07,9.0445e-07
20774,3.03425e-07,-3.41175e-07
20775,1.94598e-07,-1.17796e-06
20776,-3.56128e-08,-1.00663e-06
20777,-1.23486e-07,-8.34955e-08
20778,-5.27165e-08,7.61113e-07
20779,-4.32693e-08,8.5068e-07
20780,-2.18552e-07,2.0454e-07
20781,-3.69854e-07,-5.42114e-07
20782,-1.5286e-07,-7.2666e-07
20783,4.51648e-07,-2.23828e-07
20784,9.47752e-07,4.86598e-07
20785,7.22107e-07,7.68415e-07
20786,-2.84949e-07,3.77477e-07
20787,-1.33487e-06,-3.56047e-07
20788,-1.44359e-06,-8.31794e-07
20789,-3.12165e-07,-6.77095e-07
20790,1.25308e-06,-1.96939e-08
20791,1.93252e-06,6.51842e-07
20792,1.05311e-06,8.76887e-07
20793,-7.35222e-07,5.34174e-07
20794,-1.94998e-06,-1.28336e-07
20795,-1.5572e-06,-7.0034e-07
20796,9.96762e-08,-8.6211e-07
20797,1.58776e-06,-5.32609e-07
20798,1.65238e-06,1.15382e-07
20799,3.19977e-07,7.35652e-07
20800,-1.16329e-06,9.60254e-07
20801,-1.48524e-06,6.01005e-07
20802,-4.43231e-07,-1.86026e-07
20803,9.26122e-07,-9.20131e-07
20804,1.34484e-06,-1.0742e-06
20805,4.66987e-07,-4.73009e-07
20806,-8.48199e-07,5.01083e-07
20807,-1.37109e-06,1.12981e-06
20808,-6.32296e-07,9.06179e-07
20809,6.8863e-07,-1.96484e-08
20810,1.42209e-06,-9.09017e-07
20811,9.58671e-07,-1.02401e-06
20812,-2.65697e-07,-2.66762e-07
20813,-1.22323e-06,7.0185e-07
20814,-1.19915e-06,1.01497e-06
20815,-3.24438e-07,3.71999e-07
20816,6.56402e-07,-6.5975e-07
20817,1.06148e-06,-1.12106e-06
20818,7.53065e-07,-5.2572e-07
20819,8.4977e-08,6.57829e-07
20820,-4.90793e-07,1.37398e-06
20821,-7.32555e-07,9.09103e-07
20822,-6.25682e-07,-4.34448e-07
20823,-2.50233e-07,-1.54373e-06
20824,2.68986e-07,-1.43608e-06
20825,7.10063e-07,-1.25743e-07
20826,7.82248e-07,1.35095e-06
20827,3.38059e-07,1.79187e-06
20828,-4.02713e-07,8.35294e-07
20829,-9.1085e-07,-7.45589e-07
20830,-7.48407e-07,-1.69963e-06
20831,8.61479e-09,-1.32756e-06
20832,7.5717e-07,-1.0635e-08
20833,8.55604e-07,1.17127e-06
20834,2.08992e-07,1.35367e-06
20835,-6.04998e-07,5.40406e-07
20836,-8.34915e-07,-5.10075e-07
20837,-2.50817e-07,-9.83607e-07
20838,6.13825e-07,-6.50913e-07
20839,9.29552e-07,6.05294e-08
20840,3.4151e-07,5.29307e-07
20841,-6.68279e-07,4.66857e-07
20842,-1.18272e-06,6.72614e-08
20843,-6.71905e-07,-2.63123e-07
20844,5.03604e-07,-2.80183e-07
20845,1.37115e-06,-4.94213e-08
20846,1.1715e-06,1.92106e-07
20847,1.32628e-08,2.61806e-07
20848,-1.20546e-06,1.36438e-07
20849,-1.53045e-06,-9.3539e-08
20850,-7.14182e-07,-3.06133e-07
20851,6.11505e-07,-3.82396e-07
20852,1.45693e-06,-2.2818e-07
20853,1.2364e-06,1.52384e-07
20854,1.70802e-07,5.73229e-07
20855,-9.35036e-07,7.10236e-07
20856,-1.31343e-06,3.33837e-07
20857,-7.67315e-07,-4.24234e-07
20858,2.45824e-07,-1.04882e-06
20859,9.8697e-07,-9.86867e-07
20860,9.67242e-07,-1.36489e-07
20861,2.68374e-07,9.55841e-07
20862,-5.4899e-07,1.44468e-06
20863,-8.6983e-07,8.65219e-07
20864,-4.8084e-07,-4.20564e-07
20865,2.71682e-07,-1.4419e-06
20866,7.52255e-07,-1.38194e-06
20867,5.47879e-07,-2.6599e-07
20868,-1.76505e-07,1.02694e-06
20869,-7.88723e-07,1.473e-06
20870,-7.12897e-07,7.49005e-07
20871,5.32417e-08,-5.0648e-07
20872,8.85984e-07,-1.24426e-06
20873,1.03821e-06,-8.94537e-07
20874,2.9573e-07,1.70287e-07
20875,-7.88208e-07,9.89834e-07
20876,-1.32089e-06,8.63902e-07
20877,-8.21654e-07,-5.04957e-08
20878,3.49983e-07,-9.03731e-07
20879,1.27474e-06,-9.16906e-07
20880,1.23168e-06,-6.59696e-08
20881,2.82664e-07,9.04542e-07
20882,-8.09484e-07,1.13429e-06
20883,-1.2316e-06,3.90266e-07
20884,-7.58972e-07,-7.35071e-07
20885,1.45186e-07,-1.32298e-06
20886,7.87709e-07,-8.87326e-07
20887,8.04836e-07,2.40425e-07
20888,3.49413e-07,1.1952e-06
20889,-1.65835e-07,1.26897e-06
20890,-4.44126e-07,4.40029e-07
20891,-4.50879e-07,-6.55175e-07
20892,-2.89492e-07,-1.2372e-06
20893,-4.03381e-08,-9.52799e-07
20894,2.4173e-07,-7.5882e-08
20895,4.34435e-07,7.55767e-07
20896,3.66716e-07,1.01607e-06
20897,3.74287e-09,6.18256e-07
20898,-4.10426e-07,-9.88937e-08
20899,-4.93321e-07,-6.52893e-07
20900,-9.57183e-08,-7.36204e-07
20901,4.63589e-07,-3.70306e-07
20902,6.1826e-07,1.60174e-07
20903,1.06415e-07,5.11989e-07
20904,-6.75374e-07,4.91463e-07
20905,-9.46498e-07,1.55907e-07
20906,-2.836e-07,-2.37597e-07
20907,8.61844e-07,-4.05582e-07
20908,1.44929e-06,-2.34304e-07
20909,7.83865e-07,1.30145e-07
20910,-7.39344e-07,3.77757e-07
20911,-1.84807e-06,2.72373e-07
20912,-1.47991e-06,-1.37278e-07
20913,2.03145e-07,-5.16327e-07
20914,1.84467e-06,-4.93178e-07
20915,2.02883e-06,1.17045e-08
20916,5.42676e-07,6.54708e-07
20917,-1.3883e-06,8.91045e-07
20918,-2.14596e-06,4.18897e-07
20919,-1.13024e-06,-5.08052e-07
20920,7.32545e-07,-1.19902e-06
20921,1.8368e-06,-1.0437e-06
20922,1.32009e-06,-4.12477e-08
20923,-2.27765e-07,1.11416e-06
20924,-1.37652e-06,1.52297e-06
20925,-1.17684e-06,7.97498e-07
20926,3.74492e-08,-5.75056e-07
20927,1.05869e-06,-1.56184e-06
20928,9.72576e-07,-1.38611e-06
20929,-3.55576e-08,-1.65075e-07
20930,-9.46168e-07,1.15617e-06
20931,-9.13677e-07,1.55091e-06
20932,-2.77368e-08,7.3959e-07
20933,8.52001e-07,-5.87291e-07
20934,9.48571e-07,-1.34669e-06
20935,2.53942e-07,-9.62182e-07
20936,-5.61626e-07,1.72653e-07
20937,-8.35141e-07,1.05604e-06
20938,-4.77304e-07,9.48296e-07
20939,8.19618e-08,-2.18324e-09
20940,4.02037e-07,-9.13653e-07
20941,4.13693e-07,-9.60484e-07
20942,3.22407e-07,-1.0024e-07
20943,2.44996e-07,8.96294e-07
20944,6.02292e-08,1.12951e-06
20945,-3.46594e-07,3.62483e-07
20946,-7.71308e-07,-7.71549e-07
20947,-7.59503e-07,-1.31578e-06
20948,-8.09977e-08,-8.04643e-07
20949,8.79542e-07,3.5502e-07
20950,1.31758e-06,1.24177e-06
20951,7.21518e-07,1.18281e-06
20952,-5.53834e-07,2.69906e-07
20953,-1.47693e-06,-7.71461e-07
20954,-1.21844e-06,-1.19362e-06
20955,6.03732e-08,-7.81234e-07
20956,1.28186e-06,7.346e-08
20957,1.38602e-06,7.52671e-07
20958,2.93913e-07,8.76457e-07
20959,-1.00188e-06,4.88939e-07
20960,-1.33242e-06,-8.87528e-08
20961,-4.21409e-07,-5.26077e-07
20962,8.62707e-07,-6.45621e-07
20963,1.3114e-06,-4.3543e-07
20964,4.95169e-07,-8.11928e-09
20965,-8.37742e-07,4.25871e-07
20966,-1.44788e-06,6.14373e-07
20967,-7.39714e-07,4.04782e-07
20968,6.93409e-07,-9.92196e-08
20969,1.59875e-06,-5.39769e-07
20970,1.17341e-06,-5.50828e-07
20971,-2.42974e-07,-8.81451e-08
20972,-1.48176e-06,4.68328e-07
20973,-1.54956e-06,6.01809e-07
20974,-4.32816e-07,1.34005e-07
20975,9.53514e-07,-5.48682e-07
20976,1.55764e-06,-7.86836e-07
20977,1.01066e-06,-2.54559e-07
20978,-1.76018e-07,6.66913e-07
20979,-1.10236e-06,1.14827e-06
20980,-1.1801e-06,6.4178e-07
20981,-4.88139e-07,-5.56353e-07
20982,4.03089e-07,-1.46576e-06
20983,8.99477e-07,-1.23655e-06
20984,7.61938e-07,6.81289e-08
20985,1.80186e-07,1.44058e-06
20986,-4.20402e-07,1.73608e-06
20987,-6.64022e-07,6.53035e-07
20988,-4.37654e-07,-9.71446e-07
20989,6.02953e-08,-1.83578e-06
20990,4.55583e-07,-1.25691e-06
20991,4.54425e-07,2.65692e-07
20992,6.67124e-08,1.48661e-06
20993,-3.79322e-07,1.46473e-06
20994,-4.83347e-07,3.19871e-07
20995,-1.15276e-07,-9.32958e-07
20996,4.35702e-07,-1.28507e-06
20997,6.71963e-07,-5.65285e-07
20998,3.16898e-07,4.97686e-07
20999,-4.0352e-07,9.75247e-07
21000,-9.0312e-07,5.41947e-07
21001,-7.16782e-07,-3.1276e-07
21002,8.1826e-08,-7.89876e-07
21003,9.0039e-07,-5.00243e-07
21004,1.09141e-06,2.40916e-07
21005,4.77477e-07,7.52692e-07
21006,-5.00569e-07,6.02981e-07
21007,-1.1295e-06,-5.33777e-08
21008,-9.6954e-07,-6.62367e-07
21009,-1.62325e-07,-7.58327e-07
21010,7.12421e-07,-3.10444e-07
21011,1.07651e-06,3.21711e-07
21012,7.37301e-07,7.09934e-07
21013,-3.52548e-08,6.5067e-07
21014,-7.31719e-07,2.30324e-07
21015,-9.33244e-07,-2.99055e-07
21016,-5.451e-07,-6.73474e-07
21017,1.68198e-07,-7.07627e-07
21018,7.43394e-07,-3.49424e-07
21019,7.98297e-07,2.64164e-07
21020,2.90679e-07,8.04519e-07
21021,-4.17048e-07,8.96285e-07
21022,-7.84803e-07,3.87364e-07
21023,-5.04977e-07,-4.56165e-07
21024,2.11042e-07,-1.05544e-06
21025,7.52302e-07,-9.28388e-07
21026,6.06794e-07,-1.06594e-07
21027,-1.54734e-07,8.1836e-07
21028,-8.68781e-07,1.12579e-06
21029,-8.28883e-07,5.57789e-07
21030,4.57025e-08,-4.33495e-07
21031,1.04622e-06,-1.03366e-06
21032,1.24087e-06,-7.47638e-07
21033,3.24298e-07,1.64964e-07
21034,-1.02136e-06,8.98351e-07
21035,-1.64568e-06,7.97267e-07
21036,-9.29488e-07,-5.69093e-08
21037,6.18057e-07,-8.96954e-07
21038,1.73807e-06,-9.3616e-07
21039,1.48635e-06,-7.87275e-08
21040,5.55299e-08,9.58004e-07
21041,-1.38144e-06,1.24197e-06
21042,-1.67516e-06,4.4449e-07
21043,-6.63007e-07,-8.33706e-07
